Date,RTGS_Vol,RTGS_Val,NEFT_Vol,NEFT_Val,AePS_Vol,AePS_Val,UPI_Vol,UPI_Val,IMPS_Vol,IMPS_Val,NACH Credit_Vol,NACH Credit_Val,NACH Debit_Vol,NACH Debit_Val,NETC_Vol,NETC_Val,BBPS_Vol,BBPS_Val,CTS_Vol,CTS_Val,CreditCard_POS_Vol,CreditCard_POS_Val,CreditCard_Ecommerce_Vol,CreditCard_Ecommerce_Val,DebitCard_POS_Vol,DebitCard_POS_Val,DebitCard_Ecommerce_Vol,DebitCard_Ecommerce_Val,PPI_POS_Vol,PPI_POS_Val,PPI_Ecommerce_Vol,PPI_Ecommerce_Val,NFS_ATM_Vol,NFS_ATM_Val,AePS_microATM_Vol,AePS_microATM_Val,Government_Securities_Clearing_Vol,Government_Securities_Clearing_Val,Forex_Clearing_Vol,Forex_Clearing_Val,Rupee_Derivatives_Vol,Rupee_Derivatives_Val,GSC_Holiday,Year,Month,Month_Name,FY
2024-05-23,6.43313,145433.955264393,196.66308,90551.41323343002,0.77,19.67,4321.57,59408.9,171.31,17560.78,35.19,2136.57,23.8,1129.46,114.34,195.41,44.79,1229.28,9.11,11289.52,25.39417,1093.6082831,29.86712,1981.8661388,23.85853,621.2320834000001,9.44051,315.6155791,1.39644,21.3880702,1.18093,59.5331689,87.42,3579.52,26.55,671.93,,,,,,,False,2024,5,May,FY2024-25
2024-05-24,11.34886,869691.970682968,243.32372,146106.93836816598,0.72,18.209999999999997,4439.13,59932.38,168.1,19053.71,135.5,5619.38,16.72,3443.45,114.1,196.83,45.16,1236.88,23.48,27911.9,43.24038,1914.960138,43.32482,2936.1890652,34.62828,925.5844008999999,14.21053,440.053287,1.35978,20.3726849,1.0947099999999998,50.2435795,88.27,3628.25,25.42,645.42,0.10658,811995.231,0.145825,347085.55,0.00403,27185.0,False,2024,5,May,FY2024-25
2024-05-25,2.49329,28299.490544631,158.94407,28112.359310798,0.68,17.98,4310.14,55032.22,162.6,15234.31,47.66,1716.5500000000002,17.25,1841.3,119.73,199.6,43.65,1235.97,,,32.059020000000004,1258.683809,37.29879,2140.8934828,26.63864,693.1635957,10.34141,313.4442746,1.3653,20.246735899999997,1.14741,57.5677651,89.82,3688.84,22.41,571.0,,,,,,,False,2024,5,May,FY2024-25
2024-05-26,1.03807,11657.39851267,135.39956,15717.588715941,0.71,16.92,4387.71,45546.42,150.23,10542.25,0.39,177.37,3.56,310.84,119.64,196.6,36.42,847.51,,,31.932460000000003,1205.249731,31.30591,1458.080116,25.12109,615.3936567,8.861469999999999,219.4482661,1.0532,15.550568899999998,0.94036,37.149645199999995,83.65,3080.69,19.87,468.43,,,,,,,False,2024,5,May,FY2024-25
2024-05-27,11.9443,697614.6344155481,272.87912,140048.05366901698,0.74,19.42,4337.4,63592.61,181.95,20235.46,51.55,4521.06,41.38,4642.49,111.17,183.02,45.71,1409.7,31.2,32878.81,55.94847,2355.7750804,61.040229999999994,3900.7448333,40.08465,1058.0787538999998,17.37509,540.6561148999999,1.05609,18.5296765,1.02652,44.4798466,88.57,3676.38,24.52,629.58,0.0902,780490.63,0.0,0.0,0.00473,35270.0,False,2024,5,May,FY2024-25
2024-05-28,10.38162,667794.967332626,245.29308,135453.346966255,0.7,18.67,4284.26,61125.12,167.6,19537.64,124.22,4372.3,65.77,4927.84,108.52,184.8,46.33,1434.97,23.6,27583.7,32.84,1449.4665184,39.83569,2821.1773476999997,28.53211,716.4462063000001,12.17314,426.8308624,1.356,20.4462607,1.27066,69.9224306,87.04,3626.57,23.44,599.11,0.08995,778146.87,0.282115,515800.05999999994,0.00327,18035.0,False,2024,5,May,FY2024-25
2024-05-29,10.21236,683785.758227616,222.5627,131059.22207908898,0.71,18.48,4313.43,61874.15,170.54,19857.8,45.95,5226.27,7.96,2963.96,110.13,190.72,43.74,1347.78,19.8,23833.3,33.028059999999996,1479.6006372,39.79536,2921.5567184,29.32646,742.6666978,12.02622,427.3275775,1.36656,17.8598944,0.9178899999999999,43.617381400000006,88.07,3654.95,22.73,577.99,0.08171,781738.666,0.116165,271403.14,0.00552,31575.0,False,2024,5,May,FY2024-25
2024-05-30,10.15216,757671.9762694562,247.41439,161798.451517785,0.7,18.44,4348.73,65193.76,172.82,21088.46,123.91,6888.3,13.83,2749.04,111.1,196.82,45.01,1390.14,19.37,24234.67,30.867490000000004,1455.1782358,36.37843,2761.7869337,27.26732,707.0777895,11.180699999999998,424.1101707,1.33766,16.5308307,0.97666,51.082113500000006,86.53,3631.97,22.03,566.24,0.09076,761367.7744786,0.1378,300201.69,0.00446,29505.0,False,2024,5,May,FY2024-25
2024-05-31,10.65951,932030.083932683,403.52911,263982.565117145,0.7,18.84,4591.58,77713.82,189.67,25651.44,90.66999999999999,8917.59,20.78,3754.52,113.49,204.08,48.86,1555.78,16.98,22381.39,34.89247,1609.5816223,43.02272,3398.3020937,30.64815,785.9706086,13.21595,537.4190262,1.42098,18.0477718,1.0693700000000002,50.2328434,101.0,4575.6,22.12,579.95,0.07915,747375.097,0.220125,1411848.44,0.00339,21220.0,False,2024,5,May,FY2024-25
2024-06-01,6.86095,239308.063689681,333.03845,124629.081733002,0.4,14.69,4784.57,80892.93,196.06,23964.53,150.28,8473.82,25.57,4504.5,118.98,204.63,50.75,1417.64,15.02,18848.47,29.94589,1295.8275385,33.455960000000005,2620.5103802000003,27.8963,726.7316856,10.78206,425.0871278,1.44733,18.6301829,1.16074,60.16905989999999,113.17,5438.63,27.52,786.65,0.00122,13690.990000000002,0.0,0.0,0.0,0.0,False,2024,6,June,FY2024-25
2024-06-02,1.14407,18631.647529473,148.88099,20893.087546735,0.43,14.15,4741.78,65177.53,173.82,15867.36,55.65,707.33,120.74,7089.41,118.84,196.87,45.9,1209.57,,,31.17081,1280.4177654,32.32965,2004.8422759,27.86258,713.5520219,9.7736,316.7649181,1.30392,17.2032465,0.91594,37.1887571,107.51,4718.99,25.85,688.36,,,,,,,False,2024,6,June,FY2024-25
2024-06-03,10.09534,848972.756904788,297.59307,141754.01629737,0.47,16.55,4791.28,84201.75,198.76,24820.65,96.14999999999998,3601.12,167.9,10424.54,109.06,187.25,60.35,1577.88,21.59,24300.39,53.09364,2509.6175509,66.21045000000001,5099.4464087,44.71807,1193.2550721,19.73464,725.394614,1.32976,19.9615563,1.2287100000000002,53.9989258,112.49,5322.67,30.85,870.19,0.07919,784052.439,0.15233,378030.9799999999,0.00642,43310.0,False,2024,6,June,FY2024-25
2024-06-04,8.61118,717761.5337521709,255.84995,118055.907161272,0.42,13.9,4474.45,81483.43,182.34,24529.54,204.08,7514.54,50.57,7037.13,95.54,176.62,50.74,1384.54,20.21,23627.18,28.642809999999997,1458.5316045999998,41.14273,3398.006548,26.89765,696.0719101999999,12.80216,477.9932371,1.42543,17.9978716,1.19975,57.4280303,95.89,4402.81,25.77,683.01,0.10378,782592.689,0.15548,373045.0,0.00838,48100.0,False,2024,6,June,FY2024-25
2024-06-05,9.51818,787489.350608135,286.8956,146458.568818255,0.51,16.06,4786.02,82064.37,191.15,23888.61,287.52,10234.41,265.74,27994.56,104.5,187.81,60.28,1865.61,20.23,22441.38,28.530990000000003,1386.6698835000002,34.76086,2796.5028264,28.367800000000003,722.2908333,11.29077,404.6826762,1.45153,18.0834701,1.17004,52.9295561,110.46,5060.39,31.51,798.16,0.11192,844839.369,0.173425,364627.56,0.00501,37500.0,False,2024,6,June,FY2024-25
2024-06-06,9.30701,727233.8881512111,270.01407,139655.97941336498,0.54,16.38,4579.99,73445.81,183.08,22702.92,243.54,6372.040000000001,26.58,4558.01,106.56,191.34,57.82,1661.59,19.94,24729.96,33.73947,1665.370923,47.56513,4043.1658865,31.428469999999997,815.8011856999998,14.385650000000002,552.9453038,1.53157,18.5942779,1.24568,58.1852985,105.55,4824.42,31.71,776.1,0.08952,789111.62,0.18919,356887.69,0.0095,46520.0,False,2024,6,June,FY2024-25
2024-06-07,10.33913,682322.730827932,331.01855,153190.001425851,0.58,16.880000000000003,4781.77,74690.75,186.4,22469.2,173.25,7133.73,92.08,9913.86,111.69,196.5,59.14,1709.73,20.7,23230.96,34.01249,1582.3333246,39.56232,3283.0026338999996,31.71654,812.6257967,13.006139999999998,468.8188856,1.54421,18.002045,1.19493,54.3577139,114.33,5303.44,35.46,881.64,0.09342,824061.979,0.177835,337903.04,0.008,40930.0,False,2024,6,June,FY2024-25
2024-06-08,2.75139,31805.383890663,181.08475,33485.581395862,0.63,19.889999999999997,4791.9,68922.47,182.93,18689.59,66.05,2194.93,42.97,3106.16,124.27,210.07,53.37,1381.66,,,33.487669999999994,1425.9071583,30.82336,2010.1880244,30.27704,825.6861961,9.74614,311.150345,1.69635,22.358628,0.95551,36.6730904,117.19,5475.45,36.1,930.48,,,,,,,False,2024,6,June,FY2024-25
2024-06-09,1.08338,13528.540797098,146.252,17559.308889166,0.61,17.44,4710.92,56425.61,159.66,12595.51,1.58,166.3,14.7,1141.27,122.59,203.11,44.9,941.02,,,32.21867,1282.5758138,32.47987,1637.5967119,28.16129,721.0934725,9.25328,252.4574003,1.38829,16.6191446,0.94753,27.7129345,103.5,4350.0,29.12,724.59,,,,,,,False,2024,6,June,FY2024-25
2024-06-10,11.81902,751293.5615028889,327.40598,165183.964879101,0.66,19.66,4807.16,80323.86,197.27,23458.06,112.2,3970.74,171.83,21852.0,110.33,186.09,62.61,1972.59,32.46,31726.55,55.01201,2458.4772727,65.75751,4760.6914292,43.81678,1210.9114705,18.75758,624.8303774000001,1.2346700000000002,18.0141126,1.25531,53.1231436,115.46,5365.31,35.97,931.58,0.09944,822220.391,0.11479,283307.70999999996,0.00522,24875.0,False,2024,6,June,FY2024-25
2024-06-11,10.40709,630029.027801165,253.94498,129300.284609855,0.63,18.56,4697.98,73866.64,197.3,22226.15,80.55,4361.25,25.21,4343.8,107.45,188.17,59.83,1800.38,25.85,28809.18,32.43518,1455.4910176,43.50773,3186.4362563,32.0001,799.3706472,12.76615,464.1438591,1.55977,18.2098168,1.28652,61.6886957,114.89,5270.92,33.27,851.87,0.0628,773424.6245923,0.12183,254739.1,0.00457,22505.0,False,2024,6,June,FY2024-25
2024-06-12,9.73738,658463.97595235,242.45401,123801.826665019,0.6900000000000001,20.83,4769.39,71385.73,194.14,21063.9,105.72,5262.49,34.94,3697.33,109.98,192.5,59.1,1807.6,22.4,25782.54,32.363789999999995,1412.7670035,39.21967,2584.8830728000003,30.75058,796.5682975,12.31979,424.0022117,1.6044,18.8903192,1.31849,63.5005472,110.09,4944.18,32.54,840.6,0.08222,776359.103,0.090305,251074.76,0.00409,18630.0,False,2024,6,June,FY2024-25
2024-06-13,9.386,663748.195667188,222.93764,130167.44892971498,0.6900000000000001,20.23,4621.92,67638.55,193.21,20233.66,110.57,4636.37,15.96,3119.55,109.66,197.18,58.1,1580.16,20.24,24335.9,32.36416,1370.7119123,38.864180000000005,2776.1641224,30.62882,792.8575308,12.36845,434.0341559,1.61371,18.8627474,1.34573,67.25290629999999,103.75,4597.11,32.47,834.83,0.06586,754669.531,0.09943,260300.21,0.00581,28525.0,False,2024,6,June,FY2024-25
2024-06-14,9.91933,866543.7539739141,247.23594,152719.52696579098,0.68,19.71,4705.68,66861.57,178.72,19316.82,98.97,4113.09,17.33,3464.1,112.56,199.49,55.67,1521.76,19.5,23647.1,33.59298,1374.5868626,42.0108,3177.244378,30.52136,785.6673746,13.44962,473.6621766,1.60472,18.7835702,1.31104,63.38599539999999,102.11,4476.11,30.8,788.32,0.09471,761184.496,0.10905,303369.36,0.00618,28675.0,False,2024,6,June,FY2024-25
2024-06-15,8.15357,277120.115127997,220.71495,93083.37161282099,0.71,20.46,4777.18,68024.41,175.06,18580.23,188.26,5741.75,108.18,11463.49,121.75,205.23,53.34,1380.07,19.6,21736.33,32.019149999999996,1192.6577493,30.81255,1741.2006634,28.33198,735.7588059,9.81963,332.02460809999997,1.69708,21.341990600000003,1.20121,61.9327569,111.95,4890.06,31.35,786.07,0.00174,17335.17,0.0,0.0,0.0,0.0,False,2024,6,June,FY2024-25
2024-06-16,1.06961,13278.844329931,149.11049,17618.395214698,0.7,19.13,4746.27,53975.8,155.11,10820.67,12.05,370.18,7.84,566.43,121.15,197.04,42.38,863.77,,,33.01286,1150.9183916000002,31.13216,1202.9088184,27.171149999999997,678.1648663,8.7148,231.4961593,1.4544100000000002,17.585568799999997,1.00446,39.847406,104.08,4120.71,26.35,636.41,,,,,,,False,2024,6,June,FY2024-25
2024-06-17,2.90042,63357.95457060399,168.61824,41998.618671708,0.68,18.66,4315.9,51569.15,156.41,13418.49,18.43,923.59,7.84,1113.0,107.89,172.09,48.13,1211.58,0.3,269.07,26.55125,972.9527952,29.880930000000003,1550.3235005,24.12348,608.5777167,8.73886,265.2550431,1.11251,17.97717,1.05543,51.1949115,86.14,3395.67,25.66,628.15,,,,,,,False,2024,6,June,FY2024-25
2024-06-18,11.36889,779403.0653904349,246.43807,138322.95888443798,0.7,19.25,4404.62,61051.29,161.51,18231.94,1036.68,23288.43,39.2,4327.16,101.82,171.45,56.87,1648.2,30.73,30253.37,61.98461,2378.9740073,70.15692,4453.0949616,44.82342,1184.8329304,19.20829,645.6815657,1.44786,19.4912811,1.20467,58.5459588,91.52,3775.42,29.74,740.62,0.08368,805297.27,0.096875,286058.62,0.00425,27705.0,False,2024,6,June,FY2024-25
2024-06-19,9.94363,655629.616880567,241.62977,124615.902055444,1.1,27.11,4602.56,64879.46,168.2,19231.33,140.23000000000002,5445.96,16.1,3683.32,105.85,181.37,53.76,1545.77,22.93,24985.59,32.06308,1304.7953716,40.59976,2873.1239879,28.81895,736.9801846,12.1969,432.783131,1.53962,17.6712912,1.19945,62.5148616,98.37,3984.37,58.97,1362.92,0.07553,779126.2014373,0.0,0.0,0.00588,29010.0,False,2024,6,June,FY2024-25
2024-06-20,9.96166,796418.179525945,251.06383,142181.384899455,0.99,24.87,4543.25,65029.53,167.75,19236.82,174.77,5330.01,50.62,6605.79,106.4,187.67,53.66,1670.58,21.83,25105.1,32.09435,1346.6491208999998,37.95089,3379.373141,28.574250000000003,726.3541987000001,12.23281,429.8647395,1.56852,18.5309822,1.19063,59.07280680000001,94.82,3896.82,49.99,1187.78,0.08699,785467.611,0.2361,450455.99,0.00343,19148.35,False,2024,6,June,FY2024-25
2024-06-21,10.11341,776128.546386941,258.28442,133410.344173246,0.9,23.33,4526.04,62337.03,169.39,19444.44,115.18,4771.209999999999,39.27,4226.94,110.61,193.88,50.06,1501.44,20.01,24516.59,33.324830000000006,1374.8955793,43.42855,3093.1821279,28.67306,727.1298097,12.67143,449.0833215,1.54187,18.5644433,1.17994,56.928861,92.48,3764.98,42.0,1022.88,0.07364,764416.1277778,0.111,275877.86,0.00131,10930.0,False,2024,6,June,FY2024-25
2024-06-22,2.71165,30616.433843767,173.18978,29236.809133056,0.82,22.66,4548.31,57274.09,153.69,15524.86,54.620000000000005,1676.41,15.83,1143.75,119.86,204.68,45.29,1243.28,,,32.81562,1285.9865974000002,30.3813,1704.4558163,26.637789999999995,685.2689794999999,9.24826,289.60217739999996,1.6858499999999998,19.7523997,0.91976,36.8857587,92.9,3807.78,34.26,846.27,,,,,,,False,2024,6,June,FY2024-25
2024-06-23,0.9777,11349.224347059,149.82587,15274.350500078,0.8,19.77,4453.05,46497.11,136.62,9991.31,0.87,183.86,4.66,383.95,116.9,197.92,36.91,901.28,,,32.66657,1214.6391602,31.60522,1390.8653235999998,24.88809,606.3427704,8.43688,229.2867391,1.35813,15.1364211,0.8782400000000001,29.3008089,86.56,3154.49,26.73,626.71,,,,,,,False,2024,6,June,FY2024-25
2024-06-24,11.85385,760198.107067505,262.79773,146818.156154214,0.87,22.82,4555.21,64748.05,160.0,19940.88,49.989999999999995,4051.13,17.96,3434.59,107.23,182.68,51.27,1626.48,31.1,33072.58,54.62232,2221.6429816,62.533919999999995,4042.4739842,38.9611,1020.8468175,17.357799999999997,577.4471407999999,1.16925,18.1826049,1.1833,54.2559862,91.74,3741.94,34.28,852.05,0.07891,785147.169,0.15529,347816.16000000003,0.00121,10867.7,False,2024,6,June,FY2024-25
2024-06-25,10.3034,737771.2618780449,240.69638,140633.938136429,0.85,22.24,4445.25,63353.78,164.42,20092.05,148.65,6904.77,41.03,5425.11,105.19,184.96,49.65,1585.18,24.79,28079.15,31.555100000000003,1367.6315641,40.60584,2970.6258246999996,27.25754,678.8319599,12.19822,444.0317418,1.5371199999999998,15.9655899,1.3012199999999998,59.834000499999995,88.45,3593.18,32.47,804.26,0.08667,816586.067,0.146165,321703.27,0.00207,18220.0,False,2024,6,June,FY2024-25
2024-06-26,10.28655,816917.5230618911,248.95468,135493.325165639,0.84,21.72,4481.4,62349.06,158.4,19494.86,63.86,5335.11,11.71,3077.61,106.99,189.89,47.81,1504.3,20.62,24408.0,32.161860000000004,1416.2014505,41.17096,2996.472412,27.272169999999996,701.5521035,12.19253,459.8370082,1.5935,17.1111946,1.1824599999999998,59.7722509,87.45,3547.25,29.84,735.27,0.08084,834525.834,0.14375,282463.26,0.00272,19575.0,False,2024,6,June,FY2024-25
2024-06-27,9.8825,937591.821141151,350.50868,170468.46308859298,0.86,22.209999999999997,4504.87,62009.24,156.15,19433.62,156.51,9975.09,11.22,3045.33,107.56,194.29,49.75,1481.44,19.11,24482.6,32.0188,1404.7746418,42.06306,2968.5549257,27.49912,702.9248264,12.71012,451.5205624,1.57727,17.7868618,1.17561,61.557746,85.54,3477.1,29.83,745.83,0.0722,793674.514,0.15434,335899.32,0.00444,27656.01,False,2024,6,June,FY2024-25
2024-06-28,10.54316,1225889.682301987,368.01938,234603.78990217403,0.96,24.75,4527.52,66808.91,164.07,21939.06,170.95,9255.22,71.33,5172.47,108.79,193.96,52.81,1662.42,18.63,24324.17,29.46837,1268.3191136,36.152069999999995,2623.225136,26.49023,651.4182267,11.835469999999995,427.7675378,1.53573,16.976638899999998,1.0994,55.01724529999999,91.14,3829.5,31.46,786.81,0.07326,769645.183,0.241575,1489608.98,0.00324,16300.0,False,2024,6,June,FY2024-25
2024-06-29,9.28735,493646.857412524,272.91624,146853.878218269,0.85,22.28,4755.43,70499.43,156.34,21744.46,70.17,4508.13,14.74,3454.82,115.37,203.71,55.38,1738.64,16.63,21121.48,33.21912,1459.5863622,38.53266,2455.9553974,28.51911,765.9264473,12.768440000000002,479.3428689999999,1.83815,22.1449751,1.30019,63.339835699999995,98.63,4348.12,28.39,709.82,0.00207,30514.71,0.0,0.0,0.0,0.0,False,2024,6,June,FY2024-25
2024-06-30,1.50226,25244.203749423003,159.96764,23992.999948846,0.8,20.34,4619.75,59293.86,149.55,14842.72,53.12,1061.65,14.94,1386.37,118.68,201.39,48.73,1433.5,,,31.36579,1261.042162,32.96009,1869.7857675,26.1364,666.641191,9.81024,343.71742229999995,1.55132,14.948377,0.98874,41.5850791,97.38,3984.69,23.53,567.98,,,,,,,False,2024,6,June,FY2024-25
2024-07-01,10.43752,941370.202928794,406.13947,196964.183616514,0.38,13.77,4918.91,87154.11,188.28,26610.66,214.36,19248.57,47.01,5233.49,104.7,184.22,64.96,2116.24,22.17,26256.8,52.374030000000005,2383.5858411,68.62276,5126.1002475,40.90326,1102.194158,20.13227,773.6068084000002,1.3163900000000002,18.0724515,1.24632,56.398283500000005,111.82,5294.33,32.12,866.4,0.0814,839576.315,0.154395,372977.81,0.00476,38595.0,False,2024,7,July,FY2024-25
2024-07-02,9.44474,700691.6767213779,282.4907,150324.224203469,0.41,15.5,5016.23,83635.4,182.75,24463.45,116.59,3912.8,134.69,9546.03,100.34,178.75,65.95,2215.66,21.28,26968.96,30.71841,1503.2684159,49.45852,3865.2300763,29.65686,755.8830473,15.27372,592.752056,1.68286,16.5363402,1.24095,58.1000749,109.08,5135.62,32.88,857.27,0.05897,801184.0999614998,0.174655,359922.98,0.00289,11915.0,False,2024,7,July,FY2024-25
2024-07-03,9.30312,611154.515614358,286.20788,135931.63192941202,0.41,15.06,4845.59,78649.51,176.41,23336.79,180.0,6296.43,149.12,10169.86,102.49,181.27,66.07,2154.83,20.01,25613.06,31.55115,1592.9139739,46.48729,3752.7931977,30.50471,794.1826415,15.26503,573.0762691,1.7512800000000002,17.8092215,1.3698899999999998,70.84698780000001,106.05,4922.12,31.84,833.72,0.05969,761957.335,0.13342,313064.75,0.00386,21725.0,False,2024,7,July,FY2024-25
2024-07-04,8.9973,568988.185083641,276.71256,131631.530156048,0.42,15.29,4821.22,78683.27,176.28,23165.93,257.32,5715.6900000000005,52.42,6882.38,101.77,181.39,66.87,2142.37,20.09,24414.49,32.23776,1612.3172296,44.06125,3782.5273324,30.32038,787.8103152,14.54413,559.7419419,1.7669,17.4389199,1.3185,64.2686548,104.44,4746.73,33.2,850.25,0.06375,752805.0135409,0.0,0.0,0.00318,40684.19,False,2024,7,July,FY2024-25
2024-07-05,9.64745,780600.8089031511,316.36655,173030.515608194,0.41,14.24,4812.11,76238.49,171.27,22288.62,237.07,6889.09,265.29,27891.79,104.72,184.66,69.17,2423.05,20.75,24034.17,32.95644,1599.4538415000002,43.197230000000005,3676.909745899999,30.46691,787.3779519,14.03488,527.9491261000001,1.7650500000000002,16.609214299999998,1.29887,63.143632100000005,102.19,4588.67,32.48,811.25,0.06169,733253.535,0.254575,492458.26,0.00398,24045.0,False,2024,7,July,FY2024-25
2024-07-06,8.06339,260853.711192196,369.03486,133493.739137643,0.52,17.05,4939.44,75111.32,180.45,21051.96,226.93,7565.57,24.55,4312.46,112.21,190.6,64.51,2204.4,18.71,20765.96,31.601280000000003,1378.617367,33.4138,2516.17251,28.3093,746.1594205,11.10474,395.24897440000007,1.8977,19.4553533,1.27702,63.0342807,113.88,5199.31,38.97,944.86,0.00156,20605.39,0.0,0.0,0.0,0.0,False,2024,7,July,FY2024-25
2024-07-07,1.09248,14674.5675347,162.70943,21444.752886012,0.59,18.18,4829.96,59336.17,145.93,13095.7,1.86,261.87,63.81,6385.52,114.34,188.43,54.36,1518.34,,,32.83962,1351.4728632,32.32752,1725.3874157,27.948639999999997,727.5255921,10.01291,304.8630547,1.70085,16.159097499999998,1.04596,38.1389975,107.33,4491.07,34.52,820.75,,,,,,,False,2024,7,July,FY2024-25
2024-07-08,9.90101,620484.803585402,297.10817,129072.307770406,0.64,20.78,4811.57,81314.51,171.28,22672.4,66.39,4126.46,60.42,5089.71,101.75,170.93,70.18,2431.25,21.9,22468.24,52.99959,2477.152724,64.19342,4935.7696473,42.10621,1166.4597047,19.46507,700.4620229,1.38397,17.052335900000003,1.19436,53.0605768,109.63,4965.04,41.95,1054.25,0.07232,773594.0759615,0.11072,307077.46,0.00554,28635.0,False,2024,7,July,FY2024-25
2024-07-09,9.62171,643494.275690502,280.74564,127932.839624683,0.66,21.58,4829.04,77115.53,173.83,22482.6,185.23,8491.119999999999,43.79,4745.69,101.92,176.25,67.72,2271.04,21.59,24622.94,31.03233,1477.9855415000002,41.7183,3308.9407974,29.444450000000003,765.6541885,13.46689,534.2531848,1.72754,16.2848075,1.27088,59.929692,109.8,4926.43,38.36,977.99,0.05331,721216.6119594,0.109215,305527.63999999996,0.00641,32410.0,False,2024,7,July,FY2024-25
2024-07-10,9.55661,594337.463505446,314.19923,128880.088955494,0.65,21.15,4976.49,79215.04,170.39,21919.59,104.53,4816.65,169.76,21406.14,104.29,180.67,70.72,2447.78,23.19,24959.1,31.54505,1470.9484357,41.657810000000005,3136.9091125000004,29.67951,786.6079131,13.34308,521.5547022,1.76441,16.4729497,1.45929,59.1640954,112.45,5054.22,37.25,952.35,0.0608,712443.8258845,0.11088,287001.15,0.00462,22132.31,False,2024,7,July,FY2024-25
2024-07-11,9.10228,580946.214761042,270.4117,119090.209253045,0.49,15.79,4785.89,71809.73,158.29,20238.93,172.79,5389.31,34.27,3985.22,105.75,184.0,67.84,2287.7,20.66,23801.31,31.49526,1425.1273993,40.63472,2921.7225627000003,29.46491,771.6883255,13.0418,509.3070664,1.82109,16.486839,1.38409,58.3668533,106.42,4686.69,25.77,671.66,0.07501,715834.3570000001,0.117695,289650.63,0.00657,48210.0,False,2024,7,July,FY2024-25
2024-07-12,9.6443,652629.8228639179,266.76802,135445.266033632,0.71,22.14,4674.07,66726.7,157.81,19471.64,155.0,5656.820000000001,30.32,3871.68,110.44,186.7,65.4,2249.17,20.31,23574.3,32.19745,1399.5813665,40.46137,2957.0395718,29.12723,770.3877873,12.84547,502.3205267,1.84419,15.5164786,1.4633,63.6559513,98.74,4272.8,36.49,934.16,0.06366,717923.8064790999,0.121545,307876.44,0.00633,28983.5,False,2024,7,July,FY2024-25
2024-07-13,2.39587,27708.564658994,171.4984,27562.628571425,0.7,22.53,4622.91,59489.69,147.73,14679.48,56.33,1071.65,6.56,628.19,119.03,197.76,59.94,1811.05,,,32.93452,1257.4447103,32.58312,1729.9009178,29.75199,782.9658054,10.26038,327.4165394,1.91649,14.7084732,1.18451,33.655287,99.51,4279.94,33.48,853.61,,,,,,,False,2024,7,July,FY2024-25
2024-07-14,1.01706,12463.784200046,152.90173,15991.185387289,0.66,19.84,4647.16,50682.42,135.97,10729.3,1.21,127.69,6.8,731.78,114.77,188.87,51.97,1290.39,,,31.27746,1127.9217703000002,30.41508,1261.2263294,26.49833,652.0456720999999,8.81965,250.6276877,1.6378400000000002,15.5835957,1.19209,42.715334000000006,93.23,3644.34,27.48,666.86,,,,,,,False,2024,7,July,FY2024-25
2024-07-15,11.5001,756238.616780999,271.75716,156692.258790445,0.7,20.98,4702.3,71054.85,163.83,20859.04,206.53,5247.95,129.14,12511.51,104.37,170.43,71.0,2354.19,31.88,32195.93,53.1128,2146.6324657,62.5162,3955.9021161,40.532219999999995,1093.0016078,18.6045,662.8907888,1.38278,16.6386171,1.47245,57.5684199,101.25,4263.43,36.1,881.67,0.07101,739002.331,0.130975,336617.88,0.00323,17935.0,False,2024,7,July,FY2024-25
2024-07-16,9.95346,632365.61170928,346.67434,136572.186977773,0.68,20.17,4641.67,66028.97,159.79,19538.15,96.72,4728.1900000000005,21.67,4034.37,101.61,175.85,64.8,2073.86,24.6,27492.94,31.58583,1279.8737207,40.74301,2712.6656798,29.34106,711.2122553,12.72974,477.1458027000001,1.8845300000000005,16.7473095,1.25905,63.0796787,97.55,3999.33,35.09,832.4,0.06963,726876.9799582,0.11679,285651.64,0.01051,56550.0,False,2024,7,July,FY2024-25
2024-07-17,4.3814,85045.209618577,197.37696,54414.401099423,0.67,19.92,4509.27,55967.88,146.75,15309.25,82.08,1870.96,7.23,1378.58,101.16,175.42,59.02,1734.47,5.59,6065.38,24.59756,975.3448556999998,30.2506,1661.6893692,23.95337,625.1712967,9.90597,334.1024073,1.85703,14.3706123,1.22978,60.426263500000005,88.67,3545.34,28.64,676.06,,,,,,,False,2024,7,July,FY2024-25
